// HSK 3.0/Level 7-9
审批	shen3pi1	1 to examine and approve 2 to endorse
审视	shen3shi4	1 to look closely at 2 to examine
肾	shen4	kidney
甚至于	shen4zhi4yu2	1 so much (that) 2 even (to the extent that)
渗	shen4	1 to seep 2 to ooze 3 to horrify
渗透	shen4tou4	1 (lit. and fig.) to permeate 2 to seep into 3 (of a product, idea etc) to penetrate (in a population) 4 (of hostile forces) to infiltrate 5 (chemistry) osmosis
慎重	shen4zhong4	1 cautious 2 careful 3 prudent
升温	sheng1wen1	1 to become hot 2 temperature rise 3 (fig.) to intensify 4 to hot up 5 to escalate 6 to get a boost
生机	sheng1ji1	1 opportunity to live; hope of success 2 vigor; vitality
生理	sheng1li3	physiology
生命线	sheng1ming4xian4	lifeline
生怕	sheng1pa4	1 to fear 2 afraid 3 extremely nervous 4 for fear that 5 to avoid 6 so as not to
生平	sheng1ping2	1 life (a person's whole life) 2 in one's entire life
生前	sheng1qian2	1 (of a deceased) during one's life 2 while living
生死	sheng1si3	life or death
生态	sheng1tai4	1 ecology (the study of interactions between organisms and their environment) 2 ecological state (the condition or health of a natural environment) 3 (fig.) ecosystem (a complex network, e.g. in tech, business or media, as in 数字生态shùzìshēngtài [数字生态] "digital ecosystem")
生物	sheng1wu4	1 organism 2 living creature 3 life form 4 biological M: 个gè [个]
生效	sheng1xiao4	1 to take effect 2 to go into effect
生涯	sheng1ya2	1 career 2 life (way in which sb lives) 3 period of one's life
生硬	sheng1ying4	1 stiff 2 harsh
生育	sheng1yu4	1 to give birth to; to bear 2 fertility
声称	sheng1cheng1	1 to claim 2 to state 3 to proclaim 4 to assert
声望	sheng1wang4	reputation; prestige; public esteem
声誉	sheng1yu4	1 reputation 2 fame
牲畜	sheng1chu4	farm animal; livestock
绳子	sheng2zi5	cord; string; rope M: 条tiáo [条]
省略	sheng3lüe4	1 to leave out 2 an omission
省事	sheng3shi4	to simplify matters; to save trouble
圣贤	sheng4xian2	1 a sage 2 wise and holy man 3 virtuous ruler 4 Buddhist lama 5 wine
胜出	sheng4chu1	1 to come out on top 2 to win (in an election, contest etc) 3 success 4 victory
胜任	sheng4ren4	1 qualified 2 competent (professionally) 3 to be up to a task
盛大	sheng4da4	1 grand 2 majestic 3 magnificent
盛会	sheng4hui4	1 pageant 2 distinguished meeting
盛开	sheng4kai1	1 blooming 2 in full flower
盛气凌人	sheng4qi4ling2ren2	1 overbearing 2 arrogant bully
剩余	sheng4yu2	1 remainder 2 surplus
尸体	shi1ti3	corpse; dead body
失传	shi1chuan2	1 (of skills etc) to die out 2 lost 3 extinct
失控	shi1kong4	to go out of control
失利	shi1li4	1 to lose 2 to suffer defeat
失恋	shi1lian4	1 to lose one's love 2 to break up (in a romantic relationship) 3 to feel jilted
失灵	shi1ling2	1 out of order (of machine) 2 not working properly 3 a failing (of a system)
失落	shi1luo4	1 to lose (sth) 2 to drop (sth) 3 to feel a sense of loss 4 frustrated 5 disappointment 6 loss
失眠	shi1mian2	to suffer from insomnia
失明	shi1ming2	1 to lose one's eyesight 2 to become blind 3 blindness
失效	shi1xiao4	1 to fail 2 to lose effectiveness
失业率	shi1ye4lü4	unemployment rate
失踪	shi1zong1	1 to be missing 2 to disappear 3 unaccounted for
师范	shi1fan4	1 teacher-training 2 pedagogical 3 normal (school, e.g. Beijing Normal University)
师长	shi1zhang3	1 military division level commander 2 teacher
师资	shi1zi1	qualified teacher
狮子	shi1zi5	lion M: 只zhī [只] / 头tóu [头]
施工	shi1gong1	1 construction 2 to carry out construction or large-scale repairs
施加	shi1jia1	to exert (effort or pressure)
施行	shi1xing2	1 to put in place 2 to put into practice 3 to take effect
施压	shi1ya1	to pressure
湿度	shi1du4	humidity level
湿润	shi1run4	moist
十字路口	shi2zi4lu4kou3	1 crossroads 2 intersection
时不时	shi2bu4shi2	from time to time
时段	shi2duan4	1 time interval 2 work shift 3 time slot 4 the twelve two-hour divisions of the day
时隔	shi2ge2	separated in time (usu. followed by a quantity of time)
时好时坏	shi2hao3shi2huai4	sometimes good, sometimes bad
时间表	shi2jian1biao3	1 schedule 2 timetable
时空	shi2kong1	1 time and place 2 world of a particular locale and era 3 (physics) space-time
时髦	shi2mao2	1 in vogue 2 fashionable
时尚	shi2shang4	1 fashion 2 fad 3 fashionable
时速	shi2su4	speed per hour
识别	shi2bie2	to distinguish; to discern; to identify; to recognize
实地	shi2di4	on-site
实话	shi2hua4	truth
实话实说	shi2hua4shi2shuo1	1 to tell the truth 2 to tell it as it is
实况	shi2kuang4	1 live (e.g. broadcast or recording) 2 what is actually happening 3 scene 4 the real situation
实事求是	shi2shi4qiu2shi4	1 lit. to seek truth from facts (idiom) 2 fig. to be practical and realistic
实体	shi2ti3	1 entity 2 substance 3 thing that has a material existence (as opposed to a conceptual, virtual or online existence) 4 the real thing (as opposed to an image or model of it)
实物	shi2wu4	1 material object 2 concrete object 3 original object 4 in kind 5 object for practical use 6 definite thing 7 reality 8 matter (physics)
实质	shi2zhi4	1 substance 2 essence
食宿	shi2su4	1 board and lodging 2 room and board
食用	shi2yong4	1 to eat; to consume 2 edible
史无前例	shi3wu2qian2li4	(idiom) unprecedented in history
使唤	shi3huan5	1 to order sb around 2 (coll.) to handle (a draught animal, tool, machine etc) 3 Taiwan pr. [shǐhuàn]
使命	shi3ming4	1 mission 2 long-term task to which one devotes oneself 3 a calling
使者	shi3zhe3	1 emissary 2 envoy
士气	shi4qi4	morale
示威	shi4wei1	1 to demonstrate (as a protest) 2 a demonstration 3 a military show of force
示意	shi4yi4	1 to hint 2 to indicate (an idea to sb)
世代	shi4dai4	1 for many generations 2 generation 3 era 4 age
世故	shi4gu5	1 sophisticated 2 worldly-wise
世界级	shi4jie4ji2	world-class
世袭	shi4xi2	1 succession 2 inheritance 3 hereditary
市场经济	shi4chang3jing1ji4	market economy
势必	shi4bi4	1 to be bound to 2 undoubtedly will
势不可当	shi4bu4ke3dang1	impossible to resist (idiom); an irresistible force
势头	shi4tou2	1 power 2 momentum 3 tendency 4 impetus 5 situation 6 the look of things
事迹	shi4ji4	1 deed 2 past achievement 3 important event of the past
事态	shi4tai4	1 situation 2 existing state of affairs
事务	shi4wu4	1 (political, economic etc) affairs 2 work 3 transaction (as in a computer database)
事务所	shi4wu4suo3	business office; firm
事项	shi4xiang4	1 matter 2 item
事宜	shi4yi2	1 matters 2 arrangements
侍候	shi4hou4	1 to serve 2 to wait upon
试探	shi4tan4	1 to sound out 2 to probe 3 to feel out 4 to try out
试行	shi4xing2	1 to try out 2 to test
试用	shi4yong4	1 to try sth out 2 to be on probation
试用期	shi4yong4qi1	1 trial period 2 probationary period
视察	shi4cha2	1 to inspect 2 an investigation
视角	shi4jiao3	1 angle from which one observes an object 2 (fig.) perspective; viewpoint; frame of reference 3 (cinematography) camera angle 4 (visual perception) visual angle (the angle a viewed object subtends at the eye) 5 (photography) angle of view
视觉	shi4jue2	1 sight 2 vision 3 visual
视力	shi4li4	eyesight; visual acuity
视线	shi4xian4	line of sight
视野	shi4ye3	1 field of view 2 (fig.) outlook; perspective
柿子	shi4zi5	persimmon M: 个gè [个]
是非	shi4fei1	1 right and wrong 2 quarrel
适度	shi4du4	1 moderately 2 appropriate
适量	shi4liang4	appropriate amount
适时	shi4shi2	1 timely 2 apt to the occasion 3 in due course
适宜	shi4yi2	1 suitable 2 appropriate
逝世	shi4shi4	1 to pass away 2 to die
释放	shi4fang4	1 to release 2 to set free 3 to liberate (a prisoner) 4 to discharge
嗜好	shi4hao4	hobby; indulgence; habit; addiction
收复	shou1fu4	1 to recover (lost territory etc) 2 to recapture
收据	shou1ju4	receipt M: 张zhāng [张]
收敛	shou1lian3	1 to dwindle; to vanish; to make vanish 2 to exercise restraint; to curb (one's mirth, arrogance etc) 3 to astringe 4 (math.) to converge
收留	shou1liu2	to offer shelter; to have sb in one's care
收买	shou1mai3	1 to purchase; to buy 2 to bribe; to buy off
收视率	shou1shi4lü4	ratings (of a TV show)
收缩	shou1suo1	1 to pull back 2 to shrink 3 to contract 4 (physiology) systole
收支	shou1zhi1	1 cash flow 2 financial balance 3 income and expenditure
手臂	shou3bi4	1 arm 2 helper
手册	shou3ce4	manual; handbook
手动	shou3dong4	1 manual 2 manually operated 3 manual gear-change
手脚	shou3jiao3	1 hand and foot 2 movement of limbs 3 action 4 trick 5 step in a procedure (CL:道dào [道])
手帕	shou3pa4	handkerchief M: 方fāng [方]
手枪	shou3qiang1	pistol M: 把bǎ [把]
手势	shou3shi4	gesture; sign; signal
手术室	shou3shu4shi4	operating room
手头	shou3tou2	1 on hand 2 at hand 3 one's financial situation
手腕	shou3wan4	1 wrist 2 trickery 3 finesse 4 ability 5 skill
手艺	shou3yi4	1 craftmanship 2 workmanship 3 handicraft 4 trade
手掌	shou3zhang3	palm
守候	shou3hou4	1 to wait for 2 to expect 3 to keep watch 4 to watch over 5 to nurse
守护	shou3hu4	1 to guard 2 to protect
守株待兔	shou3zhu1dai4tu4	1 lit. to guard a tree-stump, waiting for rabbits (idiom) 2 to wait idly for opportunities 3 to trust to chance rather than show initiative
首创	shou3chuang4	to originate; to pioneer; to invent
首府	shou3fu3	capital city of an autonomous region
首批	shou3pi1	first batch
首饰	shou3shi4	1 jewelry 2 head ornament
首要	shou3yao4	1 the most important 2 of chief importance
寿命	shou4ming4	1 life span 2 life expectancy 3 lifetime (of a machine)
受过	shou4guo4	to take the blame (for sb else)
受害	shou4hai4	1 to suffer damage, injury etc 2 damaged 3 injured 4 killed 5 robbed
受害人	shou4hai4ren2	victim
受贿	shou4hui4	to accept a bribe
受惊	shou4jing1	startled
受苦	shou4ku3	to suffer hardship
受理	shou4li3	1 to accept to hear a case 2 to handle (a service)
受骗	shou4pian4	1 to be cheated 2 to be taken in 3 to be hoodwinked
受益	shou4yi4	1 to benefit from 2 profit
授权	shou4quan2	to authorize
授予	shou4yu3	1 to award 2 to confer
售价	shou4jia4	selling price
售票	shou4piao4	to sell tickets
书橱	shu1chu2	bookcase
书籍	shu1ji2	1 books 2 works
书记	shu1ji5	1 secretary (chief official of a branch of a socialist or communist party) 2 clerk 3 scribe
书面	shu1mian4	in writing; written
书写	shu1xie3	to write
抒情	shu1qing2	1 to express emotion 2 lyric
枢纽	shu1niu3	1 hub (e.g. of traffic network) 2 hinge 3 pivot 4 fulcrum
梳	shu1	1 to comb 2 (bound form) a comb
梳理	shu1li3	1 to comb 2 fig. to sort out
梳子	shu1zi5	comb M: 把bǎ [把]
舒畅	shu1chang4	happy; entirely free from worry
疏导	shu1dao3	1 to dredge 2 to open up a path for 3 to remove obstructions 4 to clear the way 5 to enlighten 6 persuasion
疏忽	shu1hu5	1 to neglect 2 to overlook 3 negligence 4 carelessness
疏散	shu1san3	1 idle; leisurely; laid-back 2 Taiwan pr. [shūsàn]
疏通	shu1tong1	1 to unblock 2 to dredge 3 to clear the way 4 to get things flowing 5 to facilitate 6 to mediate 7 to lobby 8 to explicate (a text)
输家	shu1jia1	loser (as opposed to winner 赢家yíngjiā [赢家])
输送	shu1song4	to transport; to convey; to deliver
输血	shu1xue4	1 to transfuse blood 2 to give aid and support
输液	shu1ye4	intravenous infusion; to get put on an IV
赎	shu2	1 to redeem 2 to ransom
暑期	shu3qi1	summer vacation time
属性	shu3xing4	1 attribute 2 property
曙光	shu3guang1	1 the first light of dawn 2 (fig.) glimmer of hope after a dark period; a new beginning
束缚	shu4fu4	to bind; to tie up; to fetter; to shackle
树立	shu4li4	1 to set up 2 to establish
树木	shu4mu4	tree
树梢	shu4shao1	the tip of a tree; treetop
树荫	shu4yin1	1 shade of a tree 2 Taiwan pr. [shùyìn]
树枝	shu4zhi1	1 branch 2 twig
竖	shu4	1 to erect 2 vertical 3 vertical stroke (in Chinese characters)
数额	shu4e2	1 amount 2 sum of money 3 fixed number
数据库	shu4ju4ku4	(computing) database
刷新	shua1xin1	1 to renovate 2 to refurbish 3 to refresh (computer window) 4 to write a new page (in history) 5 to break (a record)
耍	shua3	1 to play with 2 to wield 3 to act (cool etc) 4 to display (a skill, one's temper etc)
耍赖	shua3lai4	1 to act shamelessly 2 to refuse to acknowledge that one has lost the game, or made a promise etc 3 to act dumb 4 to act as if sth never happened
衰减	shuai1jian3	1 to weaken 2 to attenuate
衰竭	shuai1jie2	1 organ failure 2 exhaustion 3 prostration (medicine)
衰老	shuai1lao3	1 to age 2 to deteriorate with age 3 old and weak
衰弱	shuai1ruo4	1 weak 2 feeble
衰退	shuai1tui4	1 to decline 2 to fall 3 to drop 4 to falter 5 a decline 6 recession (in economics)
摔跤	shuai1jiao1	1 to trip and fall 2 to wrestle 3 wrestling (sports)
甩	shuai3	1 to throw 2 to fling 3 to swing 4 to leave behind 5 to throw off 6 to dump (sb)
拴	shuan1	to tie up
涮	shuan4	1 to rinse 2 to trick 3 to fool sb 4 to cook by dipping finely sliced ingredients briefly in boiling water or soup (generally done at the dining table)
双胞胎	shuang1bao1tai1	twin M: 对duì [对]
双边	shuang1bian1	bilateral
双重	shuang1chong2	double
双向	shuang1xiang4	1 bidirectional 2 two-way 3 interactive
双赢	shuang1ying2	1 profitable to both sides 2 a win-win situation
霜	shuang1	1 frost 2 white powder or cream spread over a surface 3 frosting 4 (skin) cream
爽快	shuang3kuai5	1 refreshed 2 rejuvenated 3 frank and straightforward
水槽	shui3cao2	sink
水稻	shui3dao4	1 rice 2 paddy M: 株zhū [株]
水管	shui3guan3	water pipe
水壶	shui3hu2	1 kettle 2 canteen 3 watering can
水货	shui3huo4	1 smuggled goods 2 unauthorized goods
水晶	shui3jing1	crystal
水利	shui3li4	1 water conservancy 2 irrigation works
水灵灵	shui3ling2ling2	1 (of fruit etc) fresh 2 (of a person etc) full of life; healthy-looking 3 (of eyes) moist and bright; lustrous
水龙头	shui3long2tou2	1 faucet 2 tap
水落石出	shui3luo4shi2chu1	1 lit. as the water recedes, the rocks appear (idiom) 2 fig. the truth comes to light
水面	shui3mian4	water surface
水手	shui3shou3	1 mariner 2 sailor 3 seaman
水温	shui3wen1	water temperature
水域	shui3yu4	1 waters 2 body of water
水源	shui3yuan2	1 water source 2 water supply 3 headwaters of a river
水涨船高	shui3zhang3chuan2gao1	1 the tide rises, the boat floats (idiom); fig. to change with the overall trend 2 to develop according to the situation
水准	shui3zhun3	1 level (of achievement etc) 2 standard 3 level (surveying)
税收	shui4shou1	taxation
税务	shui4wu4	1 taxation services 2 state revenue service
睡袋	shui4dai4	sleeping bag
顺便	shun4bian4	1 conveniently 2 in passing 3 without much extra effort
顺差	shun4cha1	(trade or budget) surplus
顺畅	shun4chang4	1 smooth and unhindered 2 fluent
顺从	shun4cong2	1 obedient 2 to comply 3 to submit 4 to defer
顺理成章	shun4li3cheng2zhang1	1 logical 2 only to be expected 3 rational and clearly structured (of text)
顺路	shun4lu4	1 by the way 2 while out doing sth else 3 conveniently
顺其自然	shun4qi2zi4ran2	to let nature take its course (idiom)
顺势	shun4shi4	1 to take advantage 2 to seize an opportunity 3 in passing 4 without taking extra trouble 5 conveniently
顺手	shun4shou3	1 as an incidental action while doing sth else; while one is at it; in passing 2 smooth; easy; without difficulty
顺心	shun4xin1	1 happy 2 satisfactory
顺应	shun4ying4	to comply with; to conform to; to adapt to; to go along with; in tune with
顺着	shun4zhe5	1 to follow 2 following 3 along
瞬间	shun4jian1	in an instant; in a flash
说白了	shuo1bai2le5	to speak frankly
说不上	shuo1bu5shang4	1 to be unable to say or tell 2 to not be worth mentioning
说到底	shuo1dao4di3	1 in the final analysis 2 in the end
说道	shuo1dao5	1 to discuss 2 reason (behind sth)
说干就干	shuo1gan4jiu4gan4	to do what needs to be done, without delay
说谎	shuo1huang3	1 to lie 2 to tell an untruth
说老实话	shuo1lao3shi5hua4	1 to be honest 2 to tell the truth 3 to be frank
说起来	shuo1 qi3lai2
说情	shuo1qing2	1 to intercede 2 to plead for sb else
说闲话	shuo1xian2hua4	1 to chat 2 to gossip
说真的	shuo1zhen1de5	1 to tell the truth 2 honestly 3 in fact
硕果	shuo4guo3	1 major achievement 2 great work 3 triumphant success
司法	si1fa3	1 judicial 2 (administration of) justice
司空见惯	si1kong1jian4guan4	a common occurrence (idiom)
司令	si1ling4	commanding officer
丝	si1	1 silk 2 thread-like thing; (cuisine) shreds or julienne strips 3 classifier: a trace (of smoke etc), a tiny bit etc
丝绸	si1chou2	silk (cloth)
丝毫	si1hao2	1 the slightest amount or degree 2 a bit
私房钱	si1fang2qian2	1 secret purse 2 secret stash of money
私家车	si1jia1che1	private car
私立	si1li4	1 privately-run; private (school, hospital etc) 2 to set up illegally
私事	si1shi4	personal matters
私下	si1xia4	in private
私营	si1ying2	1 privately-owned 2 private
